start,end,soiling_rate,soiling_rate_low,soiling_rate_high,inferred_start_loss,inferred_end_loss,length,valid,mid_date,season,M_num,phase,technology,mount
2021-02-17,2021-02-26,0.0,0.0,0.0,0.9453476143654007,0.9653547827527049,9,False,2021-02-21 12:00:00,wet,17,B,HIT,Fixed
2021-02-27,2021-03-10,0.0,0.0,0.0,0.926547671403902,0.9422501061043409,11,False,2021-03-04 12:00:00,trans,17,B,HIT,Fixed
2021-03-11,2021-03-12,0.0,0.0,0.0,0.9614597285990425,0.9614597285990425,1,False,2021-03-11 12:00:00,trans,17,B,HIT,Fixed
2021-03-13,2021-03-14,0.0,0.0,0.0,1.1513336525631148,1.1513336525631148,1,False,2021-03-13 12:00:00,trans,17,B,HIT,Fixed
2021-03-15,2021-03-23,0.0,0.0,0.0,0.9908055140526404,1.0077683954169383,8,False,2021-03-19 00:00:00,trans,17,B,HIT,Fixed
2021-03-24,2021-06-17,0.0,0.0,0.0,0.9771509466880672,1.000694864501485,85,False,2021-05-05 12:00:00,trans,17,B,HIT,Fixed
2021-06-18,2021-06-19,0.0,0.0,0.0,1.061433571865794,1.061433571865794,1,False,2021-06-18 12:00:00,dry,17,B,HIT,Fixed
2021-06-20,2021-06-27,0.0,0.0,0.0,1.0415725852980184,1.05396476732883,7,False,2021-06-23 12:00:00,dry,17,B,HIT,Fixed
2021-06-28,2021-08-05,0.0,0.0,0.0,1.016248638780758,1.0144823319468745,38,False,2021-07-17 00:00:00,dry,17,B,HIT,Fixed
2021-08-06,2021-09-05,-0.000978333833517848,-0.002317195487740068,0.0,1.0027850691750295,0.973435054169494,30,True,2021-08-21 00:00:00,dry,17,B,HIT,Fixed
2021-09-06,2021-09-15,-0.003903420673299185,-0.015977366532809206,0.0,0.9896423169960498,0.9545115309363572,9,True,2021-09-10 12:00:00,trans,17,B,HIT,Fixed
2021-09-16,2021-11-02,-0.0004922584213262812,-0.0012739713394176043,0.0,0.9701258049189396,0.9469896591166044,47,True,2021-10-09 12:00:00,trans,17,B,HIT,Fixed
2021-11-03,2021-11-03,0.0,0.0,0.0,0.951195235548188,0.951195235548188,0,False,2021-11-03 00:00:00,trans,17,B,HIT,Fixed
2021-11-04,2022-01-15,-0.0008271906312357106,-0.0011521009362277983,-0.0005050946228905839,0.9689166422459221,0.9093589167969509,72,True,2021-12-10 00:00:00,wet,17,B,HIT,Fixed
2022-01-16,2022-01-27,-0.010837048585220182,-0.01832976649107876,-0.002542086644521868,1.0118888101322305,0.8926812756948088,11,True,2022-01-21 12:00:00,wet,17,B,HIT,Fixed
2022-01-28,2022-03-25,-0.0008346051049424771,-0.0013588055957561196,-0.0002990962576377863,0.9645369683010088,0.9177990824242299,56,True,2022-02-25 00:00:00,wet,17,B,HIT,Fixed
2022-03-26,2022-04-17,-0.0019705929261685,-0.0032766867819166157,-0.0006299984254712788,0.9614894210379124,0.9181363766622059,22,True,2022-04-06 00:00:00,trans,17,B,HIT,Fixed
2022-04-18,2022-05-02,0.0,0.0,0.0,1.1866218198444187,0.6651015699686411,14,False,2022-04-25 00:00:00,trans,17,B,HIT,Fixed
2022-05-03,2022-05-03,0.0,0.0,0.0,0.5624493414098757,0.5624493414098757,0,False,2022-05-03 00:00:00,trans,17,B,HIT,Fixed
2022-05-04,2022-05-31,-0.0009598348081481195,-0.0020496340784942777,0.0,1.015874805114235,0.9899592652942362,27,True,2022-05-17 12:00:00,trans,17,B,HIT,Fixed
2022-06-01,2022-06-04,0.0,0.0,0.0,1.0285364743974892,1.0285364743974892,3,False,2022-06-02 12:00:00,dry,17,B,HIT,Fixed
2022-06-05,2022-07-13,0.0,0.0,0.0,1.0323658309861048,1.0328040692219327,38,False,2022-06-24 00:00:00,dry,17,B,HIT,Fixed
2022-07-14,2022-08-27,0.0,0.0,0.0,0.9907552118689612,0.9929916280015122,44,False,2022-08-05 00:00:00,dry,17,B,HIT,Fixed
2022-08-28,2022-10-01,-0.0010938215373688322,-0.0024608546316656375,0.0,0.9964966014064984,0.9593066691359584,34,True,2022-09-14 00:00:00,trans,17,B,HIT,Fixed
2022-10-02,2022-10-11,-0.003223679511271005,-0.013980879614507918,0.0,0.9722900255563225,0.9432769099548839,9,True,2022-10-06 12:00:00,trans,17,B,HIT,Fixed
2022-10-12,2022-11-12,-0.0012138118144391402,-0.0022294038793823656,-0.00012057878008352636,0.9784740356537998,0.9408458694061865,31,True,2022-10-27 12:00:00,trans,17,B,HIT,Fixed
2022-11-13,2022-11-16,0.0,0.0,0.0,0.9915115934325778,0.9915115934325778,3,False,2022-11-14 12:00:00,trans,17,B,HIT,Fixed
2022-11-17,2022-11-20,0.0,0.0,0.0,0.9747882862321513,0.9747882862321513,3,False,2022-11-18 12:00:00,trans,17,B,HIT,Fixed
2022-11-21,2022-12-08,-0.010408789489476433,-0.013522331678646369,-0.008488951444222265,1.0574402984914784,0.8804908771703772,17,True,2022-11-29 12:00:00,trans,17,B,HIT,Fixed
2022-12-09,2022-12-17,0.0,0.0,0.0,0.920773271943272,1.0114292360337167,8,False,2022-12-13 00:00:00,wet,17,B,HIT,Fixed
2022-12-18,2022-12-18,0.0,0.0,0.0,0.961401149750883,0.961401149750883,0,False,2022-12-18 00:00:00,wet,17,B,HIT,Fixed
2022-12-19,2022-12-19,0.0,0.0,0.0,0.9415146469404928,0.9415146469404928,0,False,2022-12-19 00:00:00,wet,17,B,HIT,Fixed
2022-12-20,2023-01-29,-0.00202535236494443,-0.003800802203737843,-0.0008639797675779418,1.0029274809712927,0.9219133863735154,40,True,2023-01-09 00:00:00,wet,17,B,HIT,Fixed
2023-01-30,2023-03-28,-0.0009754275216589911,-0.0012862373966823905,-0.0006097911568787584,0.9561047355983425,0.9005053668637801,57,True,2023-02-27 12:00:00,wet,17,B,HIT,Fixed
2023-03-29,2023-03-30,0.0,0.0,0.0,0.9646134074652679,0.9646134074652679,1,False,2023-03-29 12:00:00,trans,17,B,HIT,Fixed
2023-03-31,2023-04-12,-0.00361958450507911,-0.010133093788170632,0.0,0.9915460798841611,0.9481110658232126,12,True,2023-04-06 00:00:00,trans,17,B,HIT,Fixed
2023-04-13,2023-04-17,0.0,0.0,0.0,1.0227167781655946,1.0227167781655946,4,False,2023-04-15 00:00:00,trans,17,B,HIT,Fixed
2023-04-18,2023-04-20,0.0,0.0,0.0,0.9925788346658481,0.9925788346658481,2,False,2023-04-19 00:00:00,trans,17,B,HIT,Fixed
2023-04-21,2023-05-31,-0.00045554776138511424,-0.0010543510212492357,0.0,0.9835596817222341,0.9653377712668296,40,True,2023-05-11 00:00:00,trans,17,B,HIT,Fixed
2023-06-01,2023-06-21,0.0,0.0,0.0,0.9735749326624197,0.9895136529971318,20,False,2023-06-11 00:00:00,dry,17,B,HIT,Fixed
2023-06-22,2023-06-22,0.0,0.0,0.0,0.9713912185673894,0.9713912185673894,0,False,2023-06-22 00:00:00,dry,17,B,HIT,Fixed
2023-06-23,2023-06-25,0.0,0.0,0.0,0.9720769418482792,0.9720769418482792,2,False,2023-06-24 00:00:00,dry,17,B,HIT,Fixed
2023-06-26,2023-07-17,-0.006139456414443372,-0.009303046213946557,-0.0037163421128993783,1.0580542601280705,0.9291256754247588,21,True,2023-07-06 12:00:00,dry,17,B,HIT,Fixed
2023-07-18,2023-08-31,-0.0016011873454714718,-0.0020622798442087938,-0.001109507925588335,0.9980160767612745,0.9275638335605301,44,True,2023-08-09 00:00:00,dry,17,B,HIT,Fixed
2023-09-01,2023-09-21,-0.002394079877344955,-0.004808141995521862,-0.0002506014581488478,0.9564918786656165,0.9086102811187171,20,True,2023-09-11 00:00:00,trans,17,B,HIT,Fixed
2023-09-22,2023-10-06,0.0,0.0,0.0,0.9053739560785248,0.9351045412243408,14,False,2023-09-29 00:00:00,trans,17,B,HIT,Fixed
2023-10-07,2023-10-26,0.0,0.0,0.0,0.9261040023893865,0.9185047495002809,19,False,2023-10-16 12:00:00,trans,17,B,HIT,Fixed
2023-10-27,2023-11-04,0.0,0.0,0.0,0.8839510672672244,0.9203288072685094,8,False,2023-10-31 00:00:00,trans,17,B,HIT,Fixed
2023-11-05,2023-12-12,0.0,0.0,0.0,0.9165658081398305,0.9389538052340867,37,False,2023-11-23 12:00:00,trans,17,B,HIT,Fixed
2023-12-13,2024-01-12,0.0,0.0,0.0,0.9166453470017955,0.9224949461857442,30,False,2023-12-28 00:00:00,wet,17,B,HIT,Fixed
2024-01-13,2024-01-19,0.0,0.0,0.0,0.9541916471048052,0.9541916471048052,6,False,2024-01-16 00:00:00,wet,17,B,HIT,Fixed
2024-01-20,2024-01-31,-0.0047727523418978676,-0.012203024335624979,0.0,0.9629278469557594,0.9104275711948837,11,True,2024-01-25 12:00:00,wet,17,B,HIT,Fixed
2024-02-01,2024-02-28,-0.0011989076611196993,-0.002280302229378174,0.0,0.9503939560241794,0.9180234491739476,27,True,2024-02-14 12:00:00,wet,17,B,HIT,Fixed
2024-02-29,2024-03-01,0.0,0.0,0.0,1.0315291679405316,1.0315291679405316,1,False,2024-02-29 12:00:00,wet,17,B,HIT,Fixed
2024-03-02,2024-03-19,-0.003362011813208915,-0.006024258335056931,-0.001868015479635568,0.9792375842874019,0.9220833834628515,17,True,2024-03-10 12:00:00,trans,17,B,HIT,Fixed
2024-03-20,2024-04-03,-0.01387258231151291,-0.022003491114570544,-0.004945345866583646,1.08662067277249,0.8924045204113114,14,True,2024-03-27 00:00:00,trans,17,B,HIT,Fixed
2024-04-04,2024-05-07,0.0,0.0,0.0,0.947180755040363,0.9854992249190455,33,False,2024-04-20 12:00:00,trans,17,B,HIT,Fixed
2024-05-08,2024-05-08,0.0,0.0,0.0,0.989825611182471,0.989825611182471,0,False,2024-05-08 00:00:00,trans,17,B,HIT,Fixed
2024-05-09,2024-05-11,0.0,0.0,0.0,0.9907406095488779,0.9907406095488779,2,False,2024-05-10 00:00:00,trans,17,B,HIT,Fixed
2024-05-12,2024-05-26,0.0,0.0,0.0,0.9891639419362471,0.9890986722597768,14,False,2024-05-19 00:00:00,trans,17,B,HIT,Fixed
2024-05-27,2024-07-02,0.0,0.0,0.0,0.999412644128673,1.0338787944255232,36,False,2024-06-14 00:00:00,dry,17,B,HIT,Fixed
2024-07-03,2024-08-29,-0.0007215220730325032,-0.0011921041693719668,-0.00028685010174334113,1.0589887837661274,1.0178620256032747,57,True,2024-07-31 12:00:00,dry,17,B,HIT,Fixed
2024-08-30,2024-08-31,0.0,0.0,0.0,1.0330054238891826,1.0330054238891826,1,False,2024-08-30 12:00:00,dry,17,B,HIT,Fixed
2024-09-01,2024-09-02,0.0,0.0,0.0,1.044583961703251,1.044583961703251,1,False,2024-09-01 12:00:00,trans,17,B,HIT,Fixed
2024-09-03,2024-09-05,0.0,0.0,0.0,1.0447757971562595,1.0447757971562595,2,False,2024-09-04 00:00:00,trans,17,B,HIT,Fixed
2024-09-06,2024-09-16,-0.0029378961920252245,-0.009256069109680909,0.0,1.0993821265437287,1.0700031646234773,10,True,2024-09-11 00:00:00,trans,17,B,HIT,Fixed
2024-09-17,2024-09-24,0.0,0.0,0.0,1.038541467024868,1.0523689554353108,7,False,2024-09-20 12:00:00,trans,17,B,HIT,Fixed
2024-09-25,2024-09-25,0.0,0.0,0.0,1.0937922273829959,1.0937922273829959,0,False,2024-09-25 00:00:00,trans,17,B,HIT,Fixed
2024-09-26,2024-10-13,-0.0056264784234564165,-0.009054813827881314,-0.0013852062804761145,1.0882825064041306,0.992632373205371,17,True,2024-10-04 12:00:00,trans,17,B,HIT,Fixed
2024-10-14,2024-11-06,-0.0007132815779795777,-0.002592534439748051,0.0,1.013944688383198,0.9975392120896678,23,True,2024-10-25 12:00:00,trans,17,B,HIT,Fixed
2024-11-07,2024-11-10,0.0,0.0,0.0,1.0182436993077375,1.0182436993077375,3,False,2024-11-08 12:00:00,trans,17,B,HIT,Fixed
2024-11-11,2025-01-29,-0.00119548257907026,-0.001454014237286595,-0.0009185498221358042,1.05298672123256,0.9585435974860097,79,True,2024-12-20 12:00:00,wet,17,B,HIT,Fixed
2025-01-30,2025-03-17,-0.0015570584385974152,-0.002076345105038173,-0.0009754262434707074,0.9774884690829548,0.905863780907473,46,True,2025-02-22 00:00:00,wet,17,B,HIT,Fixed
2025-03-18,2025-03-21,0.0,0.0,0.0,0.9372532364596299,0.9372532364596299,3,False,2025-03-19 12:00:00,trans,17,B,HIT,Fixed
2025-03-22,2025-03-23,0.0,0.0,0.0,1.039449300813331,1.039449300813331,1,False,2025-03-22 12:00:00,trans,17,B,HIT,Fixed
2025-03-24,2025-03-24,0.0,0.0,0.0,1.0688933304670571,1.0688933304670571,0,False,2025-03-24 00:00:00,trans,17,B,HIT,Fixed
2025-03-25,2025-03-25,0.0,0.0,0.0,0.9516403213839687,0.9516403213839687,0,False,2025-03-25 00:00:00,trans,17,B,HIT,Fixed
2025-03-26,2025-03-26,0.0,0.0,0.0,1.0607058542291015,1.0607058542291015,0,False,2025-03-26 00:00:00,trans,17,B,HIT,Fixed
2025-03-27,2025-04-21,-0.0024765578140981256,-0.005165040528404558,-0.0007090774363100381,0.991382337230938,0.9294683918784852,25,True,2025-04-08 12:00:00,trans,17,B,HIT,Fixed
2025-04-22,2025-04-24,0.0,0.0,0.0,0.959188528185163,0.959188528185163,2,False,2025-04-23 00:00:00,trans,17,B,HIT,Fixed
2025-04-25,2025-06-05,0.0,0.0,0.0,0.9924637955771947,0.9614471722177056,41,False,2025-05-15 12:00:00,trans,17,B,HIT,Fixed
2025-06-06,2025-06-06,0.0,0.0,0.0,0.9471313396598918,0.9471313396598918,0,False,2025-06-06 00:00:00,dry,17,B,HIT,Fixed
2025-06-07,2025-06-08,0.0,0.0,0.0,0.9937803635674253,0.9937803635674253,1,False,2025-06-07 12:00:00,dry,17,B,HIT,Fixed
2025-06-09,2025-07-25,-0.0004942104289567376,-0.0011209922725573466,0.0,0.9744435560411673,0.9517098763091574,46,True,2025-07-02 00:00:00,dry,17,B,HIT,Fixed
2025-07-26,2025-08-20,0.0,0.0,0.0,0.9572534129070689,0.9497013646085097,25,False,2025-08-07 12:00:00,dry,17,B,HIT,Fixed
2025-08-21,2025-09-11,0.0,0.0,0.0,0.9349440919542649,0.9609063978800658,21,False,2025-08-31 12:00:00,dry,17,B,HIT,Fixed
2025-09-12,2025-10-04,-0.0014696031714866412,-0.0041953003879981795,0.0,0.9671713513906157,0.9348400816179101,22,True,2025-09-23 00:00:00,trans,17,B,HIT,Fixed
2025-10-05,2025-10-07,0.0,0.0,0.0,0.9236103968711022,0.9236103968711022,2,False,2025-10-06 00:00:00,trans,17,B,HIT,Fixed
2025-10-08,2025-10-21,-0.0018086189851021903,-0.005336699227633777,0.0,0.9672646829838172,0.9437526361774884,13,True,2025-10-14 12:00:00,trans,17,B,HIT,Fixed
2025-10-22,2025-10-23,0.0,0.0,0.0,1.008087595617498,1.008087595617498,1,False,2025-10-22 12:00:00,trans,17,B,HIT,Fixed
2025-10-24,2025-11-25,-0.0008470617453291327,-0.0020818589599134575,0.0,0.998727923974946,0.9716219481244139,32,True,2025-11-09 00:00:00,trans,17,B,HIT,Fixed
2025-11-26,2025-11-30,0.0,0.0,0.0,0.9952461832783032,0.9952461832783032,4,False,2025-11-28 00:00:00,trans,17,B,HIT,Fixed
2025-12-01,2025-12-18,-0.0026754715856273092,-0.005017976183178692,0.0,0.9589539269332583,0.913470909977594,17,True,2025-12-09 12:00:00,wet,17,B,HIT,Fixed
2025-12-19,2026-02-01,-0.001375905185053988,-0.001865630570433115,-0.0008770898935657787,0.9457295360394342,0.8851897078970588,44,True,2026-01-10 00:00:00,wet,17,B,HIT,Fixed
2026-02-02,2026-02-02,0.0,0.0,0.0,0.9470549760398388,0.9470549760398388,0,False,2026-02-02 00:00:00,wet,17,B,HIT,Fixed
2026-02-03,2026-02-19,-0.0035863752160542224,-0.006812152459977905,-0.00034499072489104144,0.986682493146354,0.929300489689485,16,True,2026-02-11 00:00:00,wet,17,B,HIT,Fixed
2013-06-03,2013-06-23,-0.0010601086151192088,-0.002940343368790035,0.0,1.0536751394629424,1.0324729671605584,20,True,2013-06-13 00:00:00,dry,5,A,poly-Si,Single
2013-06-24,2013-06-29,0.0,0.0,0.0,1.075715113513252,1.075715113513252,5,False,2013-06-26 12:00:00,dry,5,A,poly-Si,Single
2013-06-30,2013-09-25,-0.0011599551312966782,-0.0013364437464893353,-0.0009325721871029701,1.0622324247557715,0.9613163283329605,87,True,2013-08-12 12:00:00,dry,5,A,poly-Si,Single
2013-09-26,2013-10-11,-0.003601309246862398,-0.0072145369152876865,-9.383748404417913e-05,1.0158934471451422,0.9618738084422063,15,True,2013-10-03 12:00:00,trans,5,A,poly-Si,Single
2013-10-12,2013-10-22,-0.0077231741774627105,-0.015723206650095727,0.0,1.0182092240186504,0.9409774822440236,10,True,2013-10-17 00:00:00,trans,5,A,poly-Si,Single
2013-10-23,2013-11-16,-0.0017476096114090595,-0.004280783586370175,0.0,0.9743296190009769,0.9323869883271595,24,True,2013-11-04 00:00:00,trans,5,A,poly-Si,Single
2013-11-17,2013-12-06,0.0,0.0,0.0,0.955867671205103,0.9943822065585517,19,False,2013-11-26 12:00:00,trans,5,A,poly-Si,Single
2013-12-07,2014-01-06,0.0,0.0,0.0,0.9892689419678271,0.9813584910565953,30,False,2013-12-22 00:00:00,wet,5,A,poly-Si,Single
2014-01-07,2014-01-18,0.0,0.0,0.0,0.9160174684496831,1.0574085256710752,11,False,2014-01-12 12:00:00,wet,5,A,poly-Si,Single
2014-01-19,2014-02-01,-0.007248913271519464,-0.01422497322098798,-0.0020030951161314203,1.0260178276131915,0.9317819550834383,13,True,2014-01-25 12:00:00,wet,5,A,poly-Si,Single
2014-02-02,2014-02-04,0.0,0.0,0.0,1.0326771261585004,1.0326771261585004,2,False,2014-02-03 00:00:00,wet,5,A,poly-Si,Single
2014-02-05,2014-02-07,0.0,0.0,0.0,0.9885704117963519,0.9885704117963519,2,False,2014-02-06 00:00:00,wet,5,A,poly-Si,Single
2014-02-08,2014-04-02,-0.0008745639715308623,-0.0012870679151240183,-0.0004448550041175762,1.018119506983216,0.9717676164920803,53,True,2014-03-06 12:00:00,trans,5,A,poly-Si,Single
2014-04-03,2014-04-07,0.0,0.0,0.0,1.008873776587361,1.008873776587361,4,False,2014-04-05 00:00:00,trans,5,A,poly-Si,Single
2014-04-08,2014-07-12,-0.00013574984041293424,-0.00035896038243756075,0.0,1.0257487418201554,1.0128525069809267,95,True,2014-05-25 12:00:00,trans,5,A,poly-Si,Single
2014-07-13,2014-07-17,0.0,0.0,0.0,1.0389321219395435,1.0389321219395435,4,False,2014-07-15 00:00:00,dry,5,A,poly-Si,Single
2014-07-18,2014-07-27,-0.0037882500663866483,-0.010394044339275432,0.0,1.050316903025958,1.016222652428478,9,True,2014-07-22 12:00:00,dry,5,A,poly-Si,Single
2014-07-28,2014-08-04,0.0,0.0,0.0,0.9716291054409765,1.0444140285983008,7,False,2014-07-31 12:00:00,dry,5,A,poly-Si,Single
2014-08-05,2014-09-27,-0.0016653379355173385,-0.0020616941355195615,-0.001256972046983884,1.0370491295083961,0.9487862189259771,53,True,2014-08-31 12:00:00,dry,5,A,poly-Si,Single
2014-09-28,2015-02-26,0.0,0.0,0.0,0.9376611052991526,0.9376611052991526,151,False,2014-12-12 12:00:00,wet,5,A,poly-Si,Single
2015-02-27,2015-03-21,-0.0025423246145923617,-0.004850039802690803,0.0,0.981389649313523,0.9254585077924911,22,True,2015-03-10 00:00:00,trans,5,A,poly-Si,Single
2015-03-22,2015-04-16,-0.002171796501031233,-0.003967142802437102,-0.0008400890859177834,0.9831513727961909,0.9288564602704101,25,True,2015-04-03 12:00:00,trans,5,A,poly-Si,Single
2015-04-17,2015-05-08,-0.004104845984864905,-0.007272484927895029,-0.0012679457730214111,1.0367388531694042,0.9505370874872412,21,True,2015-04-27 12:00:00,trans,5,A,poly-Si,Single
2015-05-09,2015-07-28,0.0,0.0,0.0,0.9541245407043168,0.989516425471074,80,False,2015-06-18 00:00:00,dry,5,A,poly-Si,Single
2015-07-29,2015-08-05,0.0,0.0,0.0,0.9586851402956613,1.0266423547808552,7,False,2015-08-01 12:00:00,dry,5,A,poly-Si,Single
2015-08-06,2015-09-10,0.0,0.0,0.0,0.9962967432252336,0.9964172393737402,35,False,2015-08-23 12:00:00,dry,5,A,poly-Si,Single
2015-09-11,2015-11-01,-0.0012630872223326848,-0.0017709442941285665,-0.000762010135462578,0.9809381867380595,0.9165207383990928,51,True,2015-10-06 12:00:00,trans,5,A,poly-Si,Single
2015-11-02,2015-12-04,-0.0004762942390676046,-0.001541823152839535,0.0,0.9513679396032819,0.9361265239531186,32,True,2015-11-18 00:00:00,trans,5,A,poly-Si,Single
2015-12-05,2015-12-09,0.0,0.0,0.0,0.9893951751823373,0.9893951751823373,4,False,2015-12-07 00:00:00,wet,5,A,poly-Si,Single
2015-12-10,2015-12-11,0.0,0.0,0.0,0.9638978066469974,0.9638978066469974,1,False,2015-12-10 12:00:00,wet,5,A,poly-Si,Single
2015-12-12,2015-12-25,0.0,0.0,0.0,0.9816825970166905,0.9719904027653781,13,False,2015-12-18 12:00:00,wet,5,A,poly-Si,Single
2015-12-26,2016-01-24,0.0,0.0,0.0,0.9790158097881231,0.9531614598844429,29,False,2016-01-09 12:00:00,wet,5,A,poly-Si,Single
2016-01-25,2016-04-03,0.0,0.0,0.0,0.9440588343219438,0.9516516179557016,69,False,2016-02-28 12:00:00,wet,5,A,poly-Si,Single
2016-04-04,2016-04-27,-0.001636186622036215,-0.002985276345714294,0.0,0.9783348523652655,0.9407025600584327,23,True,2016-04-15 12:00:00,trans,5,A,poly-Si,Single
2016-04-28,2016-05-01,0.0,0.0,0.0,0.9554797250361899,0.9554797250361899,3,False,2016-04-29 12:00:00,trans,5,A,poly-Si,Single
2016-05-02,2016-05-03,0.0,0.0,0.0,1.0383295377866109,1.0383295377866109,1,False,2016-05-02 12:00:00,trans,5,A,poly-Si,Single
2016-05-04,2016-07-06,0.0,0.0,0.0,0.9780834598887073,1.0090355234223165,63,False,2016-06-04 12:00:00,dry,5,A,poly-Si,Single
2016-07-07,2016-07-26,-0.0007812952592144243,-0.0039042712214406583,0.0,1.0166734442822576,1.0018288343571835,19,True,2016-07-16 12:00:00,dry,5,A,poly-Si,Single
2016-07-27,2016-07-27,0.0,0.0,0.0,0.986129374574349,0.986129374574349,0,False,2016-07-27 00:00:00,dry,5,A,poly-Si,Single
2016-07-28,2016-08-04,0.0,0.0,0.0,0.9612341335449219,1.0143984217313147,7,False,2016-07-31 12:00:00,dry,5,A,poly-Si,Single
2016-08-05,2016-08-14,0.0,0.0,0.0,0.9647375373918772,0.9986282452085966,9,False,2016-08-09 12:00:00,dry,5,A,poly-Si,Single
2016-08-15,2016-11-01,-0.0010826298546216281,-0.0013840421561034106,-0.0007570425011717603,1.0237737021811673,0.9393285735206802,78,True,2016-09-23 00:00:00,trans,5,A,poly-Si,Single
2016-11-02,2016-11-18,-0.001952313489692758,-0.005188110939729336,0.0,0.9390933628500036,0.9078563470149192,16,True,2016-11-10 00:00:00,trans,5,A,poly-Si,Single
2016-11-19,2016-12-02,-0.009112195058438383,-0.016336200817025415,0.0,0.9748293723857397,0.8563708366260414,13,True,2016-11-25 12:00:00,trans,5,A,poly-Si,Single
2016-12-03,2016-12-16,-0.007772749850157745,-0.012366996470886682,-0.0019923583156142475,0.9897517467495511,0.8887059986974997,13,True,2016-12-09 12:00:00,wet,5,A,poly-Si,Single
2016-12-17,2016-12-19,0.0,0.0,0.0,0.9206084200352548,0.9206084200352548,2,False,2016-12-18 00:00:00,wet,5,A,poly-Si,Single
2016-12-20,2016-12-20,0.0,0.0,0.0,0.9482389890650117,0.9482389890650117,0,False,2016-12-20 00:00:00,wet,5,A,poly-Si,Single
2016-12-21,2016-12-24,0.0,0.0,0.0,1.063324312807895,1.063324312807895,3,False,2016-12-22 12:00:00,wet,5,A,poly-Si,Single
2016-12-25,2016-12-25,0.0,0.0,0.0,1.1064890359647537,1.1064890359647537,0,False,2016-12-25 00:00:00,wet,5,A,poly-Si,Single
2016-12-26,2017-01-10,0.0,0.0,0.0,0.9836810484492577,0.8799149876407881,15,False,2017-01-02 12:00:00,wet,5,A,poly-Si,Single
2017-01-11,2017-01-18,0.0,0.0,0.0,0.9550882496966748,0.9406173315355528,7,False,2017-01-14 12:00:00,wet,5,A,poly-Si,Single
2017-01-19,2017-01-26,0.0,0.0,0.0,0.9275545159679446,1.0128289194287454,7,False,2017-01-22 12:00:00,wet,5,A,poly-Si,Single
2017-01-27,2017-02-06,0.0,0.0,0.0,0.9190817096492091,0.9274478980081079,10,False,2017-02-01 00:00:00,wet,5,A,poly-Si,Single
2017-02-07,2017-02-17,-0.00502089302409485,-0.0103468343707116,-0.0011859452086901423,0.937295372489662,0.8870864422487132,10,True,2017-02-12 00:00:00,wet,5,A,poly-Si,Single
2017-02-18,2017-03-26,-0.0005017137307609409,-0.0009837061200963627,0.0,0.9201040229327145,0.9020423286253206,36,True,2017-03-08 00:00:00,trans,5,A,poly-Si,Single
2017-03-27,2017-04-13,-0.0011550885331181712,-0.00453783069750896,0.0,0.9425527701069285,0.9229162650439198,17,True,2017-04-04 12:00:00,trans,5,A,poly-Si,Single
2017-04-14,2017-04-22,0.0,0.0,0.0,0.9256568777101277,0.9518393404401104,8,False,2017-04-18 00:00:00,trans,5,A,poly-Si,Single
2017-04-23,2017-04-23,0.0,0.0,0.0,0.939043895210721,0.939043895210721,0,False,2017-04-23 00:00:00,trans,5,A,poly-Si,Single
2017-04-24,2017-06-27,-0.0005540111567957715,-0.0008243425119918347,-0.0002477370944156121,0.9639046776620597,0.9284479636271302,64,True,2017-05-26 00:00:00,trans,5,A,poly-Si,Single
2017-06-28,2017-08-15,-0.000492101143933182,-0.0010346632274945366,0.0,0.9660923999856388,0.942471545076846,48,True,2017-07-22 00:00:00,dry,5,A,poly-Si,Single
2017-08-16,2017-09-27,-0.0024957952352306642,-0.003008179587954185,-0.001918051308243185,0.9974643543914734,0.8926409545117853,42,True,2017-09-06 00:00:00,trans,5,A,poly-Si,Single
2017-09-28,2017-09-30,0.0,0.0,0.0,0.9623125235046368,0.9623125235046368,2,False,2017-09-29 00:00:00,trans,5,A,poly-Si,Single
2017-10-01,2017-10-03,0.0,0.0,0.0,0.9728970378776348,0.9728970378776348,2,False,2017-10-02 00:00:00,trans,5,A,poly-Si,Single
2017-10-04,2017-11-25,-0.0014307320917055538,-0.0020331993115236687,-0.0009147094400036266,0.9375424185690169,0.863144349800328,52,True,2017-10-30 00:00:00,trans,5,A,poly-Si,Single
2017-11-26,2017-12-24,-0.001876780926931977,-0.0034230901823506057,-0.0004842909608903784,0.8868833289776017,0.8343334630235062,28,True,2017-12-10 00:00:00,wet,5,A,poly-Si,Single
2017-12-25,2018-01-18,0.0,0.0,0.0,0.7868193628647837,0.7868193628647837,24,False,2018-01-06 00:00:00,wet,5,A,poly-Si,Single
2018-01-19,2018-01-27,-0.008333867780776449,-0.021941719388093594,0.0,0.8797989528132586,0.8131280105670484,8,True,2018-01-23 00:00:00,wet,5,A,poly-Si,Single
2018-01-28,2018-01-28,0.0,0.0,0.0,0.0,0.0,0,False,2018-01-28 00:00:00,wet,5,A,poly-Si,Single
2018-01-29,2018-02-17,-0.002400145815441114,-0.003900464337853002,-0.00018358014518760069,0.9062253796051403,0.8606226091117586,19,True,2018-02-07 12:00:00,wet,5,A,poly-Si,Single
2018-02-18,2018-03-04,0.0,0.0,0.0,0.888597407516298,0.8915801515627563,14,False,2018-02-25 00:00:00,wet,5,A,poly-Si,Single
