system_id,system_public_name,latitude,longitude,dc_capacity_kW,years,number_records,dataset_size_mb,available_sensor_channels,kg_climate,A_PVCZ_T,A_PVCZ_H,A_MOUNT,A_TRACK,A_TILT,A_AZ,A_CAP,A_VINT,P0_cell,P0_primary_TH
11937,Pvoutput.org phillysolarbiker,40.053511,-75.18858,6.75,5.1835,686308.0,15.71,2,Cfa,T4,H3,UNKNOWN,fixed,low,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|south|residential|2015-2019,T4:H3
11939,Pvoutput.org SanJoseGreenHome,37.299474,-121.75446,6.6,6.1369,626814.0,14.35,2,Csb,T5,H2,UNKNOWN,fixed,mid,north,residential,2015-2019,T5|H2|UNKNOWN|fixed|mid|north|residential|2015-2019,T5:H2
11940,Pvoutput.org JerrySt,33.868314,-118.06754,7.37,7.1178,893050.0,20.44,2,Csa,T3,H3,UNKNOWN,fixed,low,west,residential,2015-2019,T3|H3|UNKNOWN|fixed|low|west|residential|2015-2019,T3:H3
11943,Pvoutput.org Lawrence Drive,37.702063,-122.07934,5.355,8.9835,1179544.0,27.0,2,Csb,T3,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T3|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T3:H3
11944,Pvoutput.org Reichle Austin Solar,30.216108,-97.85828,5.2,9.2958,826480.0,18.92,2,Cfa,T5,H4,UNKNOWN,fixed,mid,south,residential,2015-2019,T5|H4|UNKNOWN|fixed|mid|south|residential|2015-2019,T5:H4
11946,Pvoutput.org dbh,26.914393,-82.04106,10.5,5.6493,486276.0,11.13,2,Cfa,T5,H4,UNKNOWN,fixed,low,south,residential,2015-2019,T5|H4|UNKNOWN|fixed|low|south|residential|2015-2019,T5:H4
11947,Pvoutput.org N. Volonino Solar,43.214613,-77.70626,5.98,9.3178,800076.0,18.31,2,Dfb,T3,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T3|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T3:H3
11949,Pvoutput.org Bhalla-Delsur,33.022384,-117.10694,4.505,8.5917,798574.0,18.28,2,Csa,T4,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T4:H3
11952,Pvoutput.org Clothesline,42.457201,-71.37478,6.48,12.3397,1187266.0,27.17,2,Dfa,T3,H3,UNKNOWN,fixed,high,south,residential,2010-2014,T3|H3|UNKNOWN|fixed|high|south|residential|2010-2014,T3:H3
11955,Pvoutput.org Fota Energy & Storage Co,32.945419,-117.126151,6.3,6.9808,552216.0,12.64,2,Bsk,T4,H3,UNKNOWN,fixed,low,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|south|residential|2015-2019,T4:H3
11957,Pvoutput.org TM-Main-cw,33.495343,-117.07657,5.61,6.8191,675416.0,15.46,2,Csa,T4,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T4:H3
11958,Pvoutput.org duboce,37.770937,-122.44276,4.8,5.3095,429640.0,9.83,2,Csb,T3,H3,UNKNOWN,fixed,high,west,residential,2015-2019,T3|H3|UNKNOWN|fixed|high|west|residential|2015-2019,T3:H3
11960,Pvoutput.org ZSolarPowerwall2,33.097841,-117.26744,8.71,5.3835,726976.0,16.64,2,Csa,T4,H3,UNKNOWN,fixed,low,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|west|residential|2015-2019,T4:H3
11964,Pvoutput.org HashmalMeHaShemesh,37.295092,-121.89649,3.96,6.315,658750.0,15.08,2,Csb,T5,H2,UNKNOWN,fixed,mid,south,residential,2015-2019,T5|H2|UNKNOWN|fixed|mid|south|residential|2015-2019,T5:H2
11967,Pvoutput.org solargeeks,42.457201,-71.37478,14.3,11.3534,1158492.0,26.52,2,Dfa,T3,H3,UNKNOWN,fixed,high,west,residential,2010-2014,T3|H3|UNKNOWN|fixed|high|west|residential|2010-2014,T3:H3
11969,Pvoutput.org SolarWhite,33.026742,-117.27816,6.9,8.0164,836196.0,19.14,2,Csa,T4,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T4:H3
11970,Pvoutput.org Andys Place2,39.535285,-87.35222,3.6,5.6602,548750.0,12.56,2,Cfa,T4,H3,UNKNOWN,fixed,low,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|south|residential|2015-2019,T4:H3
11971,Pvoutput.org Wiggins Solar Power Plant,42.457201,-71.37478,4.5,10.8958,1095234.0,25.07,2,Dfa,T3,H3,UNKNOWN,fixed,low,south,residential,2010-2014,T3|H3|UNKNOWN|fixed|low|south|residential|2010-2014,T3:H3
11976,Pvoutput.org CVmicroinverters,32.946776,-117.21918,6.71,8.8027,964072.0,22.07,2,Bsk,T4,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T4:H3
11980,Pvoutput.org Home858,33.022384,-117.10694,1.24,7.0602,606498.0,13.88,2,Csa,T4,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T4:H3
11985,Pvoutput.org Octavius Lab,33.035844,-116.8513,7.59,6.2465,480762.0,11.0,2,Csa,T4,H3,UNKNOWN,fixed,low,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|west|residential|2015-2019,T4:H3
11986,Pvoutput.org Tatsu Solar,42.646942,-71.1513,12.98,5.589,754744.0,17.27,2,Dfb,T3,H3,UNKNOWN,fixed,low,west,residential,2015-2019,T3|H3|UNKNOWN|fixed|low|west|residential|2015-2019,T3:H3
11987,Pvoutput.org SolArev,42.457201,-71.37478,8.215,10.7753,956062.0,21.88,2,Dfa,T3,H3,UNKNOWN,fixed,low,west,residential,2010-2014,T3|H3|UNKNOWN|fixed|low|west|residential|2010-2014,T3:H3
11988,Pvoutput.org SummerChild,42.457201,-71.37478,4.24,9.3342,739734.0,16.93,2,Dfa,T3,H3,UNKNOWN,fixed,low,south,residential,2010-2014,T3|H3|UNKNOWN|fixed|low|south|residential|2010-2014,T3:H3
11990,Pvoutput.org Solar4Andover_7.25k,42.646942,-71.1513,7.83,9.7863,1012586.0,23.18,2,Dfb,T3,H3,UNKNOWN,fixed,high,south,residential,2015-2019,T3|H3|UNKNOWN|fixed|high|south|residential|2015-2019,T3:H3
11991,Pvoutput.org Vineyard,37.353741,-122.08717,5.886,9.9287,355074.0,8.13,2,Csb,T5,H2,UNKNOWN,fixed,mid,west,residential,2015-2019,T5|H2|UNKNOWN|fixed|mid|west|residential|2015-2019,T5:H2
11995,Pvoutput.org Jason & Simone Solar System,30.1972,-97.82556,5.04,12.715,811838.0,18.58,2,Cfa,T5,H4,UNKNOWN,fixed,mid,south,residential,2010-2014,T5|H4|UNKNOWN|fixed|mid|south|residential|2010-2014,T5:H4
11996,Pvoutput.org Bigger_Home2,34.478797,-118.65255,18.55,5.0493,536796.0,12.29,2,Csb,T4,H3,UNKNOWN,fixed,low,south,residential,2020+,T4|H3|UNKNOWN|fixed|low|south|residential|2020+,T4:H3
11998,Pvoutput.org Solar Pi,39.738752,-104.408349,7.15,10.8794,644744.0,14.76,2,Bsk,T2,H1,UNKNOWN,fixed,mid,south,residential,2010-2014,T2|H1|UNKNOWN|fixed|mid|south|residential|2010-2014,T2:H1
12001,Pvoutput.org Pallikala Sree - San Jose CA,37.213624,-121.85671,4.32,9.0684,756178.0,17.31,2,Csb,T5,H2,UNKNOWN,fixed,mid,west,residential,2015-2019,T5|H2|UNKNOWN|fixed|mid|west|residential|2015-2019,T5:H2
12005,Pvoutput.org Chula Vista RHR,32.662563,-116.95413,8.25,6.2054,658100.0,15.06,2,Csa,T4,H3,UNKNOWN,fixed,low,east,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|east|residential|2015-2019,T4:H3
12006,Pvoutput.org LG10360W,42.318695,-71.42344,10.36,5.4575,543936.0,12.45,2,Dfa,T3,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T3|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T3:H3
12007,Pvoutput.org SkyNRG14,38.922478,-77.2566,7.848,5.6136,539432.0,12.35,2,Cfa,T4,H3,UNKNOWN,fixed,mid,east,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|east|residential|2015-2019,T4:H3
12012,Pvoutput.org Tams Home,37.69768,-122.02503,3.3,9.8958,977782.0,22.38,2,Csb,T3,H3,UNKNOWN,fixed,mid,north,residential,2015-2019,T3|H3|UNKNOWN|fixed|mid|north|residential|2015-2019,T3:H3
12014,Pvoutput.org Li Bing - San Jose CA,37.307742,-121.99976,4.16,8.4027,770592.0,17.64,2,Csb,T5,H2,UNKNOWN,fixed,mid,east,residential,2015-2019,T5|H2|UNKNOWN|fixed|mid|east|residential|2015-2019,T5:H2
12015,Pvoutput.org Brenton Compound,33.213309,-117.21474,10.2,8.5178,751290.0,17.2,2,Csa,T4,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T4:H3
12016,Pvoutput.org Altschuler N - Fresno CA,36.831723,-119.83198,12.69,8.8767,810074.0,18.54,2,Bsk,T4,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T4:H3
12017,Pvoutput.org Diem_Christopher_Solar,32.914346,-117.14116,4.42,9.7041,878992.0,20.12,2,Bsk,T4,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T4:H3
12019,Pvoutput.org Mcanulty,32.914346,-117.14116,4.16,8.1917,1060462.0,24.27,2,Bsk,T4,H3,UNKNOWN,fixed,low,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|south|residential|2015-2019,T4:H3
12020,Pvoutput.org Parent_Veer,29.760833,-95.81104,12.96,5.5808,589984.0,13.5,2,Cfa,T5,H4,UNKNOWN,fixed,low,south,residential,2015-2019,T5|H4|UNKNOWN|fixed|low|south|residential|2015-2019,T5:H4
12021,Pvoutput.org HiddenTrailPower,38.817993,-121.2631,3.42,7.3315,711170.0,16.28,2,Csa,T3,H3,UNKNOWN,fixed,low,west,residential,2015-2019,T3|H3|UNKNOWN|fixed|low|west|residential|2015-2019,T3:H3
12023,Pvoutput.org lincomatic,34.122658,-118.11296,3.91,10.5123,1317595.0,30.16,2,Csb,T3,H3,UNKNOWN,fixed,mid,south,residential,2010-2014,T3|H3|UNKNOWN|fixed|mid|south|residential|2010-2014,T3:H3
12024,Pvoutput.org GKC,21.459206,-158.0116,8.03,5.7205,891932.0,20.41,2,Cfb,T5,H3,UNKNOWN,fixed,low,east,residential,2015-2019,T5|H3|UNKNOWN|fixed|low|east|residential|2015-2019,T5:H3
12028,Pvoutput.org StupkaHome,33.581533,-117.72474,5.12,7.8986,731594.0,16.74,2,Csa,T4,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T4:H3
12030,Pvoutput.org Luckys House,21.284,-157.79925,9.72,10.9232,1158994.0,26.53,2,Cfb,T5,H3,UNKNOWN,fixed,low,west,residential,2010-2014,T5|H3|UNKNOWN|fixed|low|west|residential|2010-2014,T5:H3
12032,Pvoutput.org nogajim,34.001159,-84.01487,2.24,8.0904,821426.0,18.8,2,Cfa,T5,H3,UNKNOWN,fixed,low,south,residential,2015-2019,T5|H3|UNKNOWN|fixed|low|south|residential|2015-2019,T5:H3
12035,Pvoutput.org 3dslice,37.213624,-121.85671,10.95,5.8821,640580.0,14.66,2,Csb,T5,H2,UNKNOWN,fixed,mid,south,residential,2015-2019,T5|H2|UNKNOWN|fixed|mid|south|residential|2015-2019,T5:H2
12039,Pvoutput.org Timmons S - Long Beach CA,33.828366,-118.18235,5.2,8.8849,854040.0,19.55,2,Csa,T3,H3,UNKNOWN,fixed,low,south,residential,2015-2019,T3|H3|UNKNOWN|fixed|low|south|residential|2015-2019,T3:H3
12040,Pvoutput.org Koobzilla,32.961014,-117.1251,3.84,10.0465,1007172.0,23.05,2,Bsk,T4,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T4:H3
12043,Pvoutput.org Boulder Creek Pre-PowerWall,33.195354,-117.28232,8.04,5.6,591594.0,13.54,2,Csa,T4,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T4:H3
12046,Pvoutput.org DomroeseMark - La Crosse WI,43.797116,-91.21141,9.9,7.8054,792446.0,18.14,2,Dfa,T3,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T3|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T3:H3
12048,Pvoutput.org SkyNRG06,38.860247,-77.09627,5.58,6.6849,541556.0,12.4,2,Cfa,T4,H3,UNKNOWN,fixed,low,east,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|east|residential|2015-2019,T4:H3
12051,Pvoutput.org bkmartin,35.797882,-78.79702,9.18,6.8986,735546.0,16.84,2,Cfa,T4,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T4:H3
12052,Pvoutput.org Balboa Vista 2 Eagle,32.741256,-117.0951,10.54,8.7561,909474.0,20.82,2,Bsk,T4,H3,UNKNOWN,fixed,low,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|west|residential|2015-2019,T4:H3
12053,Pvoutput.org OnceAScottie,32.761801,-117.01273,6.615,8.9369,943348.0,21.59,2,Bsk,T4,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T4:H3
12055,Pvoutput.org Beaverton.Solar,45.49106,-122.80359,3.12,10.1342,748006.0,17.12,2,Csb,T3,H3,UNKNOWN,fixed,low,south,residential,2010-2014,T3|H3|UNKNOWN|fixed|low|south|residential|2010-2014,T3:H3
12058,Pvoutput.org Schwenderlinger,33.792687,-117.79975,6.27,7.6794,773008.0,17.69,2,Csa,T4,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T4:H3
12060,Pvoutput.org Wandering,33.053092,-117.26855,14.405,9.7424,968930.0,22.18,2,Csa,T4,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T4:H3
12061,Pvoutput.org BelacicSolarEastWest,33.975263,-118.35558,2.64,7.9095,703388.0,16.1,2,Csb,T3,H3,UNKNOWN,fixed,mid,east,residential,2015-2019,T3|H3|UNKNOWN|fixed|mid|east|residential|2015-2019,T3:H3
12062,Pvoutput.org PV29,42.457201,-71.37478,7.25,10.778,964926.0,22.09,2,Dfa,T3,H3,UNKNOWN,fixed,low,south,residential,2010-2014,T3|H3|UNKNOWN|fixed|low|south|residential|2010-2014,T3:H3
12064,Pvoutput.org Heritage Home,32.973645,-117.03701,8.4,9.5698,892052.0,20.42,2,Bsk,T4,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T4:H3
12067,Pvoutput.org Sieck D - Cleveland Hgts OH,41.499202,-81.55434,5.4,8.0712,627060.0,14.35,2,Dfa,T3,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T3|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T3:H3
12068,Pvoutput.org RoseGarden,37.316983,-121.93555,5.98,6.5835,693302.0,15.87,2,Csb,T5,H2,UNKNOWN,fixed,mid,south,residential,2015-2019,T5|H2|UNKNOWN|fixed|mid|south|residential|2015-2019,T5:H2
12072,Pvoutput.org PV52,33.022384,-117.10694,5.2,5.6273,576878.0,13.2,2,Csa,T4,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T4:H3
12073,Pvoutput.org Vinhs Solar,33.878981,-117.89325,5.2,7.8575,792580.0,18.14,2,Csa,T4,H3,UNKNOWN,fixed,low,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|west|residential|2015-2019,T4:H3
12078,Pvoutput.org Baywood,37.551586,-122.32773,5.985,7.4794,257514.0,5.89,2,Csb,T4,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T4:H3
12082,Pvoutput.org Concord Commonwealth,42.457201,-71.37478,4.9,12.6109,1595910.0,36.53,2,Dfa,T3,H3,UNKNOWN,fixed,high,south,residential,2010-2014,T3|H3|UNKNOWN|fixed|high|south|residential|2010-2014,T3:H3
12083,Pvoutput.org XRider,33.022384,-117.10694,5.355,8.5917,892984.0,20.44,2,Csa,T4,H3,UNKNOWN,fixed,low,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|south|residential|2015-2019,T4:H3
12084,Pvoutput.org Peavey Plaza,37.289642,-121.98311,3.84,5.2356,688228.0,15.75,2,Csb,T5,H2,UNKNOWN,fixed,mid,south,residential,2015-2019,T5|H2|UNKNOWN|fixed|mid|south|residential|2015-2019,T5:H2
12085,Pvoutput.org lafferty B - Simi Valley CA,34.265003,-118.77177,3.64,8.6657,857054.0,19.62,2,Csb,T4,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T4:H3
12087,Pvoutput.org Concord Cape,42.457201,-71.37478,9.912,12.9589,1288220.0,29.49,2,Dfa,T3,H3,UNKNOWN,fixed,mid,south,residential,2010-2014,T3|H3|UNKNOWN|fixed|mid|south|residential|2010-2014,T3:H3
12088,Pvoutput.org Enphase Home System,37.278843,-121.95446,3.682,7.1808,550526.0,12.6,2,Csb,T5,H2,UNKNOWN,fixed,low,north,residential,2015-2019,T5|H2|UNKNOWN|fixed|low|north|residential|2015-2019,T5:H2
12089,Pvoutput.org 523 SW Springfield Drive,41.725288,-93.60475,12.2,5.326,670666.0,15.35,2,Dfa,T3,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T3|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T3:H3
12090,Pvoutput.org mashNET-PV-2,40.090453,-105.262978,5.67,8.4547,898432.0,20.56,2,Bsk,T1,H1,UNKNOWN,fixed,mid,east,residential,2015-2019,T1|H1|UNKNOWN|fixed|mid|east|residential|2015-2019,T1:H1
12091,Pvoutput.org 6.5kW Great Meadows,42.457201,-71.37478,6.5,9.0356,773400.0,17.7,2,Dfa,T3,H3,UNKNOWN,fixed,mid,south,residential,2010-2014,T3|H3|UNKNOWN|fixed|mid|south|residential|2010-2014,T3:H3
12095,Pvoutput.org AndorraRoof,32.961014,-117.1251,9.68,9.7506,977054.0,22.36,2,Bsk,T4,H3,UNKNOWN,fixed,low,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|south|residential|2015-2019,T4:H3
12098,Pvoutput.org 116th Street,39.95645,-86.00872,9.28,5.1205,581536.0,13.31,2,Cfa,T4,H3,UNKNOWN,fixed,mid,south,residential,2020+,T4|H3|UNKNOWN|fixed|mid|south|residential|2020+,T4:H3
12099,Pvoutput.org Wild Residence,32.873849,-116.90477,11.44,6.6273,704622.0,16.13,2,Csa,T4,H3,UNKNOWN,fixed,mid,east,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|east|residential|2015-2019,T4:H3
12100,Pvoutput.org Kapoor Residence,37.244426,-121.83246,2.7,7.9808,780902.0,17.87,2,Csb,T5,H2,UNKNOWN,fixed,low,north,residential,2015-2019,T5|H2|UNKNOWN|fixed|low|north|residential|2015-2019,T5:H2
12134,Pvoutput.org Draycott Morgan Hill Solar,37.137595,-121.66211,7.54,9.3123,791850.0,18.12,2,Csb,T5,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T5|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T5:H3
12141,Pvoutput.org Bethesda MD,38.999759,-77.10185,10.175,9.0794,305208.0,6.99,2,Cfa,T4,H3,UNKNOWN,fixed,low,east,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|east|residential|2015-2019,T4:H3
12161,Pvoutput.org Price Household,42.595491,-71.3544,7.56,8.7232,722496.0,16.54,2,Dfb,T3,H3,UNKNOWN,fixed,high,east,residential,2015-2019,T3|H3|UNKNOWN|fixed|high|east|residential|2015-2019,T3:H3
12184,Pvoutput.org NP-Solar,32.742892,-117.12774,14.4,13.0904,1347870.0,30.85,2,Bsk,T4,H3,UNKNOWN,fixed,low,west,residential,2010-2014,T4|H3|UNKNOWN|fixed|low|west|residential|2010-2014,T4:H3
12197,Pvoutput.org 3901 Skyview,44.915413,-93.48443,8.505,5.1041,770278.0,17.63,2,Dfa,T3,H3,UNKNOWN,fixed,mid,south,residential,2020+,T3|H3|UNKNOWN|fixed|mid|south|residential|2020+,T3:H3
12202,Pvoutput.org AndersonRSM,33.639994,-117.60351,6.555,7.7397,548720.0,12.56,2,Csa,T4,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T4:H3
12221,Pvoutput.org Frisbie 01,40.11597,-74.32251,8.0,6.8465,230890.0,5.28,2,Cfa,T3,H3,UNKNOWN,fixed,high,south,residential,2015-2019,T3|H3|UNKNOWN|fixed|high|south|residential|2015-2019,T3:H3
12233,Pvoutput.org SE Antelope,38.716874,-121.3698,5.0,10.4082,548124.0,12.55,2,Csa,T3,H3,UNKNOWN,fixed,low,south,residential,2010-2014,T3|H3|UNKNOWN|fixed|low|south|residential|2010-2014,T3:H3
12274,Pvoutput.org Janice COME 6 ➜ 8 kW,37.43,-122.11,8.25,9.7698,939816.0,21.51,2,Csb,T4,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T4:H3
12280,Pvoutput.org 212,42.452895,-71.21619,6.48,9.2191,826364.0,18.91,2,Dfa,T3,H3,UNKNOWN,fixed,low,south,residential,2015-2019,T3|H3|UNKNOWN|fixed|low|south|residential|2015-2019,T3:H3
12294,Pvoutput.org Lowe Residence - DR-SES,33.022384,-117.10694,5.355,8.8,708432.0,16.21,2,Csa,T4,H3,UNKNOWN,fixed,mid,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|mid|south|residential|2015-2019,T4:H3
12308,Pvoutput.org Mission Hills,32.719601,-117.16246,4.95,8.178,710206.0,16.26,2,Bsk,T4,H3,UNKNOWN,fixed,low,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|south|residential|2015-2019,T4:H3
12325,Pvoutput.org Hilltop MD,38.951924,-76.946751,11.22,10.2547,873726.0,20.0,2,Cfa,T4,H3,UNKNOWN,fixed,mid,south,residential,2010-2014,T4|H3|UNKNOWN|fixed|mid|south|residential|2010-2014,T4:H3
12333,Pvoutput.org Solar - Main Roof,34.209407,-118.57735,3.965,8.0547,595312.0,13.63,2,Csb,T4,H3,UNKNOWN,fixed,low,south,residential,2015-2019,T4|H3|UNKNOWN|fixed|low|south|residential|2015-2019,T4:H3
12459,Pvoutput.org Jose B - Corona CA,33.903803,-117.60221,4.24,8.6602,519142.0,11.88,2,Csb,T3,H3,UNKNOWN,fixed,mid,west,residential,2015-2019,T3|H3|UNKNOWN|fixed|mid|west|residential|2015-2019,T3:H3
14502,PVDB_0022F2000C2D,33.76252,-117.77457,19.07,5.4712,3013956.0,68.98,40,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,residential,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|residential|2010-2014,T4:H3
14504,PVDB_0022F2002DCE,33.76374,-117.79618,13.49,5.4712,1679724.0,38.45,20,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,residential,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|residential|2010-2014,T4:H3
14509,PVDB_0022F200F291,33.7589,-117.79127,6.37,65.2876,1081332.0,24.75,20,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,residential,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|residential|2010-2014,T4:H3
14512,PVDB_TAAI01129193,33.753,-117.782,7.97,5.4684,7319036.0,167.52,12,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,residential,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|residential|2010-2014,T4:H3
14513,PVDB_TAAJ01021775,33.77261,-117.80463,31.15,5.3917,11849187.0,271.21,33,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,commercial,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|commercial|2010-2014,T4:H3
14515,PVDB_TABA01148025,33.77289,-117.80456,5.3,5.4684,6687492.0,153.06,11,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,residential,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|residential|2010-2014,T4:H3
14516,PVDB_TABA01148077,33.73253,-117.87477,6.14,5.4684,30033894.0,687.42,28,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,residential,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|residential|2010-2014,T4:H3
14517,PVDB_TABA01148163,33.73036,-117.87135,5.13,5.0246,5993162.0,137.17,11,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,residential,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|residential|2010-2014,T4:H3
14519,PVDB_TABC01142170,33.75315,-117.78991,12.1,5.4684,19873178.0,454.86,33,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,residential,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|residential|2010-2014,T4:H3
14521,PVDB_TABC01142903,33.78286,-117.80296,12.42,5.4684,11278519.0,258.14,33,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,residential,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|residential|2010-2014,T4:H3
14522,PVDB_TABD01110011,33.77971,-117.77954,10.56,5.4684,7124040.0,163.06,12,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,residential,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|residential|2010-2014,T4:H3
14523,PVDB_TABD01110568,33.76854,-117.77599,6.91,5.4684,6063658.0,138.79,12,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,residential,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|residential|2010-2014,T4:H3
14526,PVDB_TABF01017766,33.74754,-117.79433,6.27,5.389,5761532.0,131.87,11,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,residential,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|residential|2010-2014,T4:H3
14527,PVDB_TABF01019463,33.75447,-117.88624,4.88,5.4684,5264480.0,120.49,12,,T4,H3,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,residential,2010-2014,T4|H3|UNKNOWN|UNKNOWN|UNKNOWN|UNKNOWN|residential|2010-2014,T4:H3
